fiscalyear,school,traveler_type,total_trips,total_emissions,percapita_trips,percapita_emissions
FY19-20,School of Medicine (SOM),Faculty,921,296.76630257361,0.0053491154502898165,0.0053417226435972295
FY19-20,School of Medicine (SOM),Graduate Stud,17,7.04243467984,9.873503002706502e-05,0.00012676214404775546
FY19-20,School of Medicine (SOM),Med Intern/Res,18,4.173331248489999,0.00010454297296983354,7.511896679631077e-05
FY19-20,School of Medicine (SOM),Med Trainees,2,0.65736424052,1.161588588553706e-05,1.1832399494904904e-05
FY19-20,School of Medicine (SOM),Non-Employee,2,0.80898203401,1.161588588553706e-05,1.4561483604637659e-05
FY19-20,School of Medicine (SOM),Non-employees,17,4.54099509905,9.873503002706502e-05,8.173682838887268e-05
FY19-20,School of Medicine (SOM),Postdocs,44,15.03311786634,0.0002555494894818153,0.00027059253498154875
FY19-20,School of Medicine (SOM),Regular,4,1.03397293308,2.323177177107412e-05,1.8611266109399678e-05
FY19-20,School of Medicine (SOM),Sr Staff-Admin,150,30.57513011112,0.0008711914414152795,0.0005503450473626138
FY19-20,School of Medicine (SOM),Sr Staff-Appt,23,12.40905865381,0.0001335826876836762,0.00022336009520602997
FY19-20,School of Medicine (SOM),Sr Staff-Non Ad,256,90.12745236923,0.0014868333933487437,0.0016222726399707432
FY19-20,School of Medicine (SOM),Staff-Admin,58,12.11231397393,0.00033686069068057477,0.00021801876176575898
FY19-20,School of Medicine (SOM),Staff-Non Admin,34,9.322952085379999,0.00019747006005413004,0.000167810913259917
FY19-20,School of Medicine (SOM),Volunteer,2,0.35274066082,1.161588588553706e-05,6.3492477376277446e-06
FY19-20,School of Nursing (SON),Deans/Executive,8,1.6099445544800002,4.646354354214824e-05,2.8978617878856894e-05
FY19-20,School of Nursing (SON),Faculty,128,48.45529774663,0.0007434166966743718,0.0008721837989379465
FY19-20,School of Nursing (SON),Sr Staff-Admin,27,5.29330529942,0.0001568144594547503,9.527823250879906e-05
FY19-20,School of Nursing (SON),Sr Staff-Non Ad,20,1.51158757985,0.0001161588588553706,2.7208215801597903e-05
FY19-20,School of Nursing (SON),Staff-Admin,2,0.14355292072,1.161588588553706e-05,2.5839183239961675e-06
FY19-20,Sheridan Libraries,Deans/Executive,8,0.59688223078,4.646354354214824e-05,1.0743737749428295e-05
FY19-20,Sheridan Libraries,Sr Staff-Admin,22,4.09013333167,0.00012777474474090766,7.362142414297236e-05
FY19-20,Sibley Memorial Hospital,Providers,4,0.69669977288,2.323177177107412e-05,1.2540429692683999e-05
FY19-20,Sibley Memorial Hospital,Regular,25,7.07259403812,0.00014519857356921326,0.00012730500530135305
FY19-20,Sibley Memorial Hospital,Regular Nurses,22,3.6161383522,0.00012777474474090766,6.50896275985912e-05
FY19-20,Suburban Hospital,Regular,18,4.61643658594,0.00010454297296983354,8.309475715400598e-05
FY19-20,U-WIDE STUDENT AFFAIRS,Deans/Executive,14,1.91157442441,8.131120119875943e-05,3.440788357451558e-05
FY19-20,U-WIDE STUDENT AFFAIRS,Sr Staff-Admin,3,0.67637429774,1.742382882830559e-05,1.2174575989431151e-05
FY19-20,U-WIDE STUDENT AFFAIRS,Staff-Admin,45,14.20538885875,0.00026135743242458386,0.0002556936103251381
FY19-20,Unavailable,Unavailable,7159,2362.02161288045,0.04157906352727991,0.042515825498954544
FY19-20,University Administration,Deans/Executive,119,31.42060818906,0.0006911452101894551,0.0005655634510507378
FY19-20,University Administration,Sr Staff-Admin,629,154.50551688754,0.0036531961110014056,0.0027810624419332534
FY19-20,University Administration,Staff-Admin,52,5.90228483925,0.00030201303302396357,0.00010623971893494226
FY19-20,University Administration,Staff-Non Admin,50,17.10857975846,0.0002903971471384265,0.000307950353874449
FY19-20,WEST COAST NEONATOLOGY,Providers,12,2.12554756423,6.969531531322237e-05,3.82593490414029e-05
FY19-20,Whiting School of Engineering,Deans/Executive,66,14.63026431795,0.000383324234222723,0.0002633412672236314
FY19-20,Whiting School of Engineering,Faculty,175,57.90966462016,0.0010163900149844929,0.0010423601470315245
FY19-20,Whiting School of Engineering,Graduate Stud,38,14.66730467277,0.00022070183182520416,0.0002640079847732757
FY19-20,Whiting School of Engineering,Postdocs,20,6.9546146565499996,0.0001161588588553706,0.0001251814045807027
FY19-20,Whiting School of Engineering,Sr Staff-Admin,109,23.89928880363,0.0006330657807617698,0.0004301814965550357
FY19-20,Whiting School of Engineering,Staff-Admin,14,1.46295340344,8.131120119875943e-05,2.63328122293963e-05
FY20-21,ACH FOUNDATION,Regular,2,0.22722710957999998,1.161588588553706e-05,4.090033760425234e-06
FY20-21,All Children’s Hospital,Regular,4,0.7021610253,2.323177177107412e-05,1.2638730933294288e-05
FY20-21,BIOETHICS INSTITUTE,Faculty,6,1.47223390378,3.484765765661118e-05,2.649985902136755e-05
FY20-21,BOLOGNA CENTER,Faculty,6,2.18860597879,3.484765765661118e-05,3.93943854589589e-05
FY20-21,Bloomberg School of Public Health,Faculty,100,26.55236432162,0.000580794294276853,0.0004779362229061025
FY20-21,Bloomberg School of Public Health,Graduate Stud,2,0.14355292072,1.161588588553706e-05,2.5839183239961675e-06
FY20-21,Bloomberg School of Public Health,Postdocs,12,2.00957759699,6.969531531322237e-05,3.617191729928493e-05
FY20-21,Bloomberg School of Public Health,Sr Staff-Non Ad,38,13.06436812075,0.00022070183182520416,0.0002351555092667243
FY20-21,Bloomberg School of Public Health,Staff-Non Admin,2,0.1486240837,1.161588588553706e-05,2.675198047754288e-06
FY20-21,CENTER FOR TALENTED YOUTH,Sr Staff-Admin,12,2.1803914205800004,6.969531531322237e-05,3.924652537101439e-05
FY20-21,CENTER FOR TALENTED YOUTH,Staff-Admin,2,0.82329740994,1.161588588553706e-05,1.4819156956004498e-05
FY20-21,CONSOLIDATED SERVICE CENTER,Regular,8,0.9655076972000001,4.646354354214824e-05,1.7378908198047168e-05
FY20-21,Carey Business School,Deans/Executive,2,0.42633149076,1.161588588553706e-05,7.673865119192168e-06
FY20-21,Carey Business School,Faculty,6,1.57076777945,3.484765765661118e-05,2.8273445275141352e-05
FY20-21,Carey Business School,Sr Staff-Admin,5,0.56231395445,2.903971471384265e-05,1.012151702281367e-05
FY20-21,Carey Business School,Staff-Admin,1,0.35256375978,5.80794294276853e-06,6.346063561112928e-06
FY20-21,EMRS PROJECT,Regular,35,5.05867556197,0.00020327800299689856,9.105495321283836e-05
FY20-21,HUMAN LANGUAGE TECHNOLOGY COE,Sr Staff-Appt,8,2.26310399352,4.646354354214824e-05,4.07353319503065e-05
FY20-21,Homewood Student Affairs,Deans/Executive,11,1.55823048571,6.388737237045383e-05,2.804777697897833e-05
FY20-21,Homewood Student Affairs,Sr Staff-Admin,12,1.57876461334,6.969531531322237e-05,2.841738637727071e-05
FY20-21,Homewood Student Affairs,Sr Staff-Appt,115,21.18501459992,0.0006679134384183809,0.00038132520846183743
FY20-21,Homewood Student Affairs,Staff-Admin,85,9.12200158329,0.000493675150135325,0.000164193852165219
FY20-21,Homewood Student Affairs,Undergrad Stud,2,0.9331529517599999,1.161588588553706e-05,1.6796530499346678e-05
FY20-21,Homewood Student Affairs,Visiting Stud,2,0.4752695741,1.161588588553706e-05,8.554738943627424e-06
FY20-21,JH Bayview Medical Center,Regular,8,1.16553287092,4.646354354214824e-05,2.0979313602850723e-05
FY20-21,JH Community Physicians,Providers,30,6.012158524769999,0.0001742382882830559,0.00010821741906055569
FY20-21,JH Community Physicians,Regular,20,2.3475583613,0.0001161588588553706,4.225549042115989e-05
FY20-21,JH HEALTH SYSTEM CORPORATION,Regular,126,17.63857979096,0.0007318008107888348,0.00031749022801164247
FY20-21,JHHCG PHARMAQUIP,Regular,2,0.43977596929999996,1.161588588553706e-05,7.915862525318363e-06
FY20-21,JHPEIGO,Sr Staff-Admin,34,19.08384762684,0.00019747006005413004,0.0003435047042443948
FY20-21,JHPEIGO,Sr Staff-Appt,111,64.39743291347,0.0006446816666473068,0.0011591384284544638
FY20-21,JHPEIGO,Sr Staff-Non Ad,62,27.33986421988,0.00036009246245164887,0.0004921110331924642
FY20-21,JHPEIGO,Staff-Non Admin,16,6.50588930931,9.292708708429648e-05,0.00011710445538761364
FY20-21,JOHNS HOPKINS IMAGING LLC,Regular,4,0.44665242998000004,2.323177177107412e-05,8.039637176967202e-06
FY20-21,Johns Hopkins HealthCare,Regular,54,7.37727204888,0.0003136289189095006,0.00013278913680472404
FY20-21,Johns Hopkins Hospital,Regular,69,12.44960527792,0.00040074806305102857,0.00022408992476636588
FY20-21,Johns Hopkins Hospital,Regular Nurses,4,1.2683804102399998,2.323177177107412e-05,2.283054477316741e-05
FY20-21,Johns Hopkins International,Regular,4,3.1085049608,2.323177177107412e-05,5.5952347664947655e-05
FY20-21,Krieger School of Arts and Sciences,Faculty,69,17.52203829712,0.00040074806305102857,0.0003153925089270798
FY20-21,Krieger School of Arts and Sciences,Graduate Stud,4,2.3771507290300002,2.323177177107412e-05,4.2788145980130535e-05
FY20-21,Krieger School of Arts and Sciences,Sr Staff-Admin,36,3.3848062314300003,0.00020908594593966709,6.092570461612263e-05
FY20-21,Krieger School of Arts and Sciences,Sr Staff-Non Ad,4,0.64517167698,2.323177177107412e-05,1.1612936260095888e-05
FY20-21,Krieger School of Arts and Sciences,Staff-Admin,6,1.4256771805,3.484765765661118e-05,2.5661849109865614e-05
FY20-21,Krieger School of Arts and Sciences,Staff-Non Admin,4,0.33391657648,2.323177177107412e-05,6.010418710571949e-06
FY20-21,Krieger School of Arts and Sciences,Undergraduate Student,3,0.84740584566,1.742382882830559e-05,1.5253103047155765e-05
FY20-21,NITZE SCH ADV INT STUDIES-SAIS,Deans/Executive,2,0.2547284164,1.161588588553706e-05,4.585050721902761e-06
FY20-21,NITZE SCH ADV INT STUDIES-SAIS,Faculty,38,18.7628947209,0.00022070183182520416,0.0003377276285106606
FY20-21,NITZE SCH ADV INT STUDIES-SAIS,Sr Staff-Admin,1,0.4075799812,5.80794294276853e-06,7.336342420861428e-06
FY20-21,PEABODY INSTITUTE,Sr Staff-Admin,4,0.9106774486599999,2.323177177107412e-05,1.6391976805769116e-05
FY20-21,PEABODY INSTITUTE,Staff-Admin,6,0.5144735646799999,3.484765765661118e-05,9.260401420749855e-06
FY20-21,PEDIATRIC PHYSICIANS SERVICES,Providers,7,1.06385559999,4.0655600599379715e-05,1.9149146984350522e-05
FY20-21,PEDIATRIC PHYSICIANS SERVICES,Regular,8,0.54465560256,4.646354354214824e-05,9.80367090173655e-06
FY20-21,School of Education,Faculty,23,2.7918022156899998,0.0001335826876836762,5.0251773812146864e-05
FY20-21,School of Education,Sr Staff-Admin,4,0.7254666024800001,2.323177177107412e-05,1.305822576227215e-05
FY20-21,School of Medicine (SOM),Deans/Executive,2,0.37565614854,1.161588588553706e-05,6.761721049393443e-06
FY20-21,School of Medicine (SOM),Faculty,336,86.79842893005,0.001951468828770226,0.0015623510123064198
FY20-21,School of Medicine (SOM),Graduate Stud,1,0.48099391011,5.80794294276853e-06,8.657775626091032e-06
FY20-21,School of Medicine (SOM),Med Intern/Res,18,3.27374866976,0.00010454297296983354,5.892669500225924e-05
FY20-21,School of Medicine (SOM),Non-employees,9,1.3659073108,5.227148648491677e-05,2.4586005715206098e-05
FY20-21,School of Medicine (SOM),Postdocs,8,0.96586149928,4.646354354214824e-05,1.7385276551076802e-05
FY20-21,School of Medicine (SOM),Regular,2,0.24926716397999998,1.161588588553706e-05,4.486749481292472e-06
FY20-21,School of Medicine (SOM),Sr Staff-Admin,18,3.48144862684,0.00010454297296983354,6.266524467648721e-05
FY20-21,School of Medicine (SOM),Sr Staff-Appt,8,1.3372538793,4.646354354214824e-05,2.4070250784363343e-05
FY20-21,School of Medicine (SOM),Sr Staff-Non Ad,38,16.51207854538,0.00022070183182520416,0.00029721347435271716
FY20-21,School of Medicine (SOM),Staff-Admin,6,0.75755372842,3.484765765661118e-05,1.36357863738215e-05
FY20-21,School of Medicine (SOM),Staff-Non Admin,8,1.3000729108,4.646354354214824e-05,2.3401002222026784e-05
FY20-21,School of Nursing (SON),Faculty,40,10.37342217383,0.0002323177177107412,0.00018671912423007296
FY20-21,School of Nursing (SON),Staff-Non Admin,5,3.34006841366,2.903971471384265e-05,6.012043456984485e-05
FY20-21,Sheridan Libraries,Deans/Executive,3,1.26501929061,1.742382882830559e-05,2.2770045421725863e-05
FY20-21,Sheridan Libraries,Sr Staff-Admin,6,1.17657330978,3.484765765661118e-05,2.1178038868294515e-05
FY20-21,Sibley Memorial Hospital,Regular,11,3.32204265194,6.388737237045383e-05,5.979597515948464e-05
FY20-21,Sibley Memorial Hospital,Regular Nurses,4,0.43795252788,2.323177177107412e-05,7.88304101479639e-06
FY20-21,Suburban Hospital,Regular,4,1.91530295388,2.323177177107412e-05,3.447499621542022e-05
FY20-21,U-WIDE STUDENT AFFAIRS,Deans/Executive,2,0.86681506418,1.161588588553706e-05,1.5602464349849808e-05
FY20-21,U-WIDE STUDENT AFFAIRS,Staff-Admin,6,0.54856556898,3.484765765661118e-05,9.87404936445382e-06
FY20-21,Unavailable,Unavailable,1177,380.86076291921,0.00683594884363856,0.006855402866498409
FY20-21,University Administration,Deans/Executive,39,7.834307208849999,0.0002265097747679727,0.00014101566064439168
FY20-21,University Administration,Sr Staff-Admin,87,14.37927350284,0.0005052910360208621,0.00025882349243322894
FY20-21,University Administration,Staff-Admin,8,1.8992548550000001,4.646354354214824e-05,3.418613426434772e-05
FY20-21,University Administration,Staff-Non Admin,6,0.5858236481800001,3.484765765661118e-05,1.0544685900993254e-05
FY20-21,WEST COAST NEONATOLOGY,Providers,15,2.3506427895499997,8.711914414152795e-05,4.2311009393774673e-05
FY20-21,Whiting School of Engineering,Faculty,73,16.39037063431,0.0004239798348221027,0.00029502276099062217
FY20-21,Whiting School of Engineering,Graduate Stud,15,3.76732976881,8.711914414152795e-05,6.781103702620927e-05
FY20-21,Whiting School of Engineering,Postdocs,2,0.16598306459,1.161588588553706e-05,2.987655562255567e-06
FY20-21,Whiting School of Engineering,Sr Staff-Admin,12,2.30685297988,6.969531531322237e-05,4.1522803267120415e-05
FY20-21,Whiting School of Engineering,Staff-Admin,3,0.8380890579,1.742382882830559e-05,1.5085403090281999e-05
FY21-22,555 PENN,Sr Staff-Admin,4,1.28324009708,2.323177177107412e-05,2.3098015591052146e-05
FY21-22,ACH FOUNDATION,Regular,11,1.8653624313400001,6.388737237045383e-05,3.357607872454766e-05
FY21-22,ACH RESEARCH INSTITUTE,Regular,17,3.88900592839,9.873503002706502e-05,7.000117886905957e-05
FY21-22,AICGS,Sr Staff-Admin,3,0.20410296935999997,1.742382882830559e-05,3.6738047534400053e-06
FY21-22,ALL CHILDRENS HEALTH SYSTEM,Regular,4,0.5389085869200001,2.323177177107412e-05,9.700225991343867e-06
FY21-22,All Children’s Hospital,Regular,108,21.46576561194,0.0006272578378190012,0.00038637865969640974
FY21-22,BIOETHICS INSTITUTE,Faculty,69,28.4697311209,0.00040074806305102857,0.000512448367846329
FY21-22,BIOETHICS INSTITUTE,Postdocs,6,1.2991884056399998,3.484765765661118e-05,2.338508134017269e-05
FY21-22,BOLOGNA CENTER,Deans/Executive,12,4.27797047777,6.969531531322237e-05,7.700244795844473e-05
FY21-22,BOLOGNA CENTER,Faculty,58,15.91843950022,0.00033686069068057477,0.0002865281131706872
FY21-22,BOLOGNA CENTER,Sr Staff-Admin,6,1.80824607713,3.484765765661118e-05,3.254799797563042e-05
FY21-22,Bloomberg School of Public Health,Deans/Executive,30,14.433600263839999,0.0001742382882830559,0.0002598013611699094
FY21-22,Bloomberg School of Public Health,Faculty,967,316.11661305174,0.005616280825657169,0.005690023615591937
FY21-22,Bloomberg School of Public Health,Graduate Stud,122,42.97926728727,0.0007085690390177607,0.0007736165571449336
FY21-22,Bloomberg School of Public Health,Postdocs,75,36.07450243479,0.0004355957207076398,0.0006493324371442871
FY21-22,Bloomberg School of Public Health,Sr Staff-Admin,76,12.90270325574,0.0004414036636504083,0.00023224558026666944
FY21-22,Bloomberg School of Public Health,Sr Staff-Non Ad,142,52.51871902216,0.0008247278978731313,0.0009453244124433813
FY21-22,Bloomberg School of Public Health,Staff-Admin,24,6.00510062718,0.00013939063062644473,0.00010809037858781422
FY21-22,Bloomberg School of Public Health,Staff-Non Admin,22,13.67285778086,0.00012777474474090766,0.0002461081779747834
FY21-22,Bloomberg School of Public Health,Undergrad Stud,4,2.55338951765,2.323177177107412e-05,4.596040212810774e-05
FY21-22,CENTER FOR TALENTED YOUTH,Deans/Executive,9,2.97691780742,5.227148648491677e-05,5.358381029826972e-05
FY21-22,CENTER FOR TALENTED YOUTH,Non-employees,27,3.38398069331,0.0001568144594547503,6.0910845126920124e-05
FY21-22,CENTER FOR TALENTED YOUTH,Sr Staff-Admin,51,8.35556197971,0.00029620509008119507,0.00015039812215851626
FY21-22,CENTER FOR TALENTED YOUTH,Staff-Admin,6,1.07405235698,3.484765765661118e-05,1.933268617742057e-05
FY21-22,CGEPI,Sr Staff-Admin,41,7.76712563936,0.00023812566065350974,0.00013980640842180107
FY21-22,CGEPI,Sr Staff-Non Ad,21,3.25663009287,0.00012196680179813913,5.86185647024022e-05
FY21-22,CGEPI,Staff-Admin,4,0.42480742031999996,2.323177177107412e-05,7.646432214886041e-06
FY21-22,CONSOLIDATED SERVICE CENTER,Regular,16,1.91659115628,9.292708708429648e-05,3.4498183551279916e-05
FY21-22,Carey Business School,Deans/Executive,32,12.28855276256,0.00018585417416859296,0.00022119101791391618
FY21-22,Carey Business School,Faculty,258,65.82348203974,0.0014984492792342809,0.0011848069724994504
FY21-22,Carey Business School,Graduate Stud,5,2.2386825790500002,2.903971471384265e-05,4.029575231632594e-05
FY21-22,Carey Business School,Sr Staff-Admin,79,14.17765168388,0.00045882749247871387,0.0002551943477950342
FY21-22,Carey Business School,Staff-Admin,22,4.55422638919,0.00012777474474090766,8.197498845466153e-05
FY21-22,EMRS PROJECT,Regular,240,29.63473782465,0.0013939063062644473,0.000533418210565653
FY21-22,EVERGREEN HOUSE,Staff-Admin,8,0.80085365832,4.646354354214824e-05,1.4415174781491646e-05
FY21-22,HUMAN LANGUAGE TECHNOLOGY COE,Faculty,47,18.19647575529,0.0002729733183101209,0.0003275322222663435
FY21-22,HUMAN LANGUAGE TECHNOLOGY COE,Sr Staff-Appt,2,0.20557714464,1.161588588553706e-05,3.7003395567701582e-06
FY21-22,Homewood Student Affairs,Deans/Executive,93,19.89802329378,0.0005401386936774733,0.0003581596720026716
FY21-22,Homewood Student Affairs,Sr Staff-Admin,138,25.55217495006,0.0008014961261020571,0.00045993305284395533
FY21-22,Homewood Student Affairs,Sr Staff-Appt,327,52.932277351079996,0.0018991973422853093,0.000952768363696884
FY21-22,Homewood Student Affairs,Sr Staff-Non Ad,20,5.11239450916,0.0001161588588553706,9.20218814459515e-05
FY21-22,Homewood Student Affairs,Staff-Admin,545,91.64285919697,0.003165328903808849,0.0016495496013231618
FY21-22,Homewood Student Affairs,Undergrad Stud,63,32.24125661933,0.0003659004053944174,0.0005803349270046779
FY21-22,Howard County General Hospital,Regular,19,3.00855587688,0.00011035091591260208,5.41532880003153e-05
FY21-22,INSTITUTION WIDE FUNDS,Deans/Executive,6,2.8410305981399997,3.484765765661118e-05,5.113787295130234e-05
FY21-22,INSTITUTION WIDE FUNDS,Graduate Stud,9,0.5964694617,5.227148648491677e-05,1.0736308004467053e-05
FY21-22,INSTITUTION WIDE FUNDS,Sr Staff-Admin,4,0.7699458726199999,2.323177177107412e-05,1.3858842012894411e-05
FY21-22,JH Bayview Medical Center,Regular,33,5.47613932147,0.0001916621171113615,9.856920128502051e-05
FY21-22,JH Bayview Medical Center,Regular Nurses,10,1.7806132284999998,5.80794294276853e-05,3.2050613292956235e-05
FY21-22,JH Community Physicians,Providers,61,17.881088428119998,0.00035428451950888037,0.0003218553256226293
FY21-22,JH Community Physicians,Regular,10,1.9668038342199998,5.80794294276853e-05,3.5401999774421436e-05
FY21-22,JH HEALTH SYSTEM CORPORATION,Regular,416,78.08217027901,0.0024161042641917085,0.001405460436119247
FY21-22,JH HEALTH SYSTEM CORPORATION,Regular Nurses,6,1.0242841995399998,3.484765765661118e-05,1.8436871217225015e-05
FY21-22,JH HEALTH SYSTEM CORPORATION,Sr Staff-Admin,3,0.7580844315199999,1.742382882830559e-05,1.3645338903005955e-05
FY21-22,JH TECHNOLOGY VENTURES,Graduate Stud,2,0.67947686971,1.161588588553706e-05,1.2230421544677196e-05
FY21-22,JH TECHNOLOGY VENTURES,Sr Staff-Admin,17,2.64240702492,9.873503002706502e-05,4.756269602110388e-05
FY21-22,JH TECHNOLOGY VENTURES,Staff-Admin,2,0.43623794864000004,1.161588588553706e-05,7.852178997541995e-06
FY21-22,JHHCG PHARMAQUIP,Regular,18,2.42015128796,0.00010454297296983354,4.356214578176483e-05
FY21-22,JHMI UTILITIES LLC,Regular,2,0.32884541352,1.161588588553706e-05,5.919138987173824e-06
FY21-22,JHMMC INTRASTAFF DIVISION,Regular,8,0.97730109942,4.646354354214824e-05,1.7591186624328392e-05
FY21-22,JHPEIGO,Faculty,2,1.3978719667800001,1.161588588553706e-05,2.5161361896694427e-05
FY21-22,JHPEIGO,Sr Staff-Admin,184,127.44636285618,0.0010686615014694097,0.002294004125162101
FY21-22,JHPEIGO,Sr Staff-Appt,917,508.50574027666,0.005325883678518742,0.009152982005297771
FY21-22,JHPEIGO,Sr Staff-Non Ad,706,391.63322392925,0.004100407717594582,0.007049304594577276
FY21-22,JHPEIGO,Staff-Non Admin,64,34.24305057084,0.0003717083483371859,0.0006163667405423508
FY21-22,JHU PRESS BOOK DIVISION,Sr Staff-Admin,9,1.45676186725,5.227148648491677e-05,2.6221366055157664e-05
FY21-22,JHU PRESS JOURNALS DIVISION,Staff-Admin,2,0.43977596929999996,1.161588588553706e-05,7.915862525318363e-06
FY21-22,JHU PRESS MUSE,Sr Staff-Admin,4,0.69485818778,2.323177177107412e-05,1.2507281600250758e-05
FY21-22,JOHNS HOPKINS AT ALL CHILDRENS,Faculty,112,31.07413163921,0.0006504896095900754,0.0005593269558160738
FY21-22,JOHNS HOPKINS AT ALL CHILDRENS,Postdocs,4,0.69676781176,2.323177177107412e-05,1.2541654376291232e-05
FY21-22,JOHNS HOPKINS AT ALL CHILDRENS,Sr Staff-Admin,2,0.74263053866,1.161588588553706e-05,1.336717251852734e-05
FY21-22,JOHNS HOPKINS AT ALL CHILDRENS,Staff-Non Admin,4,0.42308376922,2.323177177107412e-05,7.615406906316017e-06
FY21-22,JOHNS HOPKINS IMAGING LLC,Regular,10,2.02507231312,5.80794294276853e-05,3.64508184928839e-05
FY21-22,Johns Hopkins HealthCare,Regular,155,21.661477121969998,0.0009002311561291221,0.0003899014201839504
FY21-22,Johns Hopkins Hospital,Regular,234,40.78384835095,0.001359058648607836,0.0007340995400758753
FY21-22,Johns Hopkins Hospital,Regular Nurses,33,8.18745610272,0.0001916621171113615,0.0001473722564795229
FY21-22,Johns Hopkins International,Regular,32,23.054894811449998,0.00018585417416859296,0.00041498260615194964
FY21-22,Krieger School of Arts and Sciences,Deans/Executive,33,11.0051312286,0.0001916621171113615,0.00019808973650231137
FY21-22,Krieger School of Arts and Sciences,Faculty,1087,348.93351470617,0.006313233978789392,0.006280720015890588
FY21-22,Krieger School of Arts and Sciences,Graduate Stud,471,146.22509702357,0.002735541126043978,0.0026320168599305942
FY21-22,Krieger School of Arts and Sciences,Postdocs,130,38.98697837094,0.0007550325825599089,0.0007017563091342871
FY21-22,Krieger School of Arts and Sciences,Sr Staff-Admin,126,30.30546489707,0.0007318008107888348,0.0005454911378466434
FY21-22,Krieger School of Arts and Sciences,Sr Staff-Non Ad,18,4.11585202041,0.00010454297296983354,7.408435440430826e-05
FY21-22,Krieger School of Arts and Sciences,Staff-Admin,184,37.65339858996,0.0010686615014694097,0.0006777521912431144
FY21-22,Krieger School of Arts and Sciences,Staff-Non Admin,27,5.96805573636,0.0001568144594547503,0.00010742357939125214
FY21-22,Krieger School of Arts and Sciences,Undergrad Stud,12,4.7790494590599994,6.969531531322237e-05,8.602175007386436e-05
FY21-22,Krieger School of Arts and Sciences,Undergraduate Student,21,8.2831459541,0.00012196680179813913,0.00014909465097460615
FY21-22,Krieger School of Arts and Sciences,Visit Faculty,2,1.7458362996899999,1.161588588553706e-05,3.1424636871482075e-05
FY21-22,NANJING CENTER,Faculty,11,3.91881602052,6.388737237045383e-05,7.053775341528537e-05
FY21-22,NANJING CENTER,Sr Staff-Admin,10,3.50550263146,5.80794294276853e-05,6.30982110208247e-05
FY21-22,NITZE SCH ADV INT STUDIES-SAIS,Deans/Executive,45,9.95845317255,0.00026135743242458386,0.00017924978121064948
FY21-22,NITZE SCH ADV INT STUDIES-SAIS,Faculty,316,120.32507113847,0.0018353099699148555,0.002165822573246457
FY21-22,NITZE SCH ADV INT STUDIES-SAIS,Graduate Stud,17,7.69632440266,9.873503002706502e-05,0.0001385320030530134
FY21-22,NITZE SCH ADV INT STUDIES-SAIS,Postdocs,14,7.69559411889,8.131120119875943e-05,0.00013851885811938506
FY21-22,NITZE SCH ADV INT STUDIES-SAIS,Sr Staff-Admin,17,3.86712916724,9.873503002706502e-05,6.96074023877337e-05
FY21-22,NITZE SCH ADV INT STUDIES-SAIS,Staff-Admin,6,1.43680380191,3.484765765661118e-05,2.586212564064791e-05
FY21-22,NITZE SCH ADV INT STUDIES-SAIS,Staff-Non Admin,2,0.21845009676000002,1.161588588553706e-05,3.9320496236915566e-06
FY21-22,PEABODY INSTITUTE,Deans/Executive,8,2.65947570668,4.646354354214824e-05,4.7869928220524944e-05
FY21-22,PEABODY INSTITUTE,Faculty,68,11.50152460046,0.00039494012010826007,0.00020702469876588724
FY21-22,PEABODY INSTITUTE,Sr Staff-Admin,8,1.75455434551,4.646354354214824e-05,3.158155961628414e-05
FY21-22,PEABODY INSTITUTE,Staff-Admin,40,5.55617569932,0.0002323177177107412,0.00010000983699118126
FY21-22,PEDIATRIC PHYSICIANS SERVICES,Providers,55,10.49405507094,0.00031943686185226917,0.0001888904875973656
FY21-22,PEDIATRIC PHYSICIANS SERVICES,Regular,17,3.09657548084,9.873503002706502e-05,5.573761987181196e-05
FY21-22,SMH FOUNDATION,Regular,8,1.2049863373,4.646354354214824e-05,2.168946658485303e-05
FY21-22,School of Education,Deans/Executive,29,3.94619032148,0.00016843034534028738,7.103048430158404e-05
FY21-22,School of Education,Faculty,134,23.46590395115,0.000778264354330983,0.0004223806726076799
FY21-22,School of Education,Graduate Stud,4,0.5921557980000001,2.323177177107412e-05,1.0658663087024184e-05
FY21-22,School of Education,Sr Staff-Admin,160,40.55424895308,0.0009292708708429648,0.0007299668056922122
FY21-22,School of Education,Sr Staff-Appt,1,0.24836905104999998,5.80794294276853e-06,4.470583662824931e-06
FY21-22,School of Education,Staff-Admin,8,0.61751161282,4.646354354214824e-05,1.1115061704374806e-05
FY21-22,School of Medicine (SOM),Deans/Executive,38,4.68413071474,0.00022070183182520416,8.43132353218898e-05
FY21-22,School of Medicine (SOM),Faculty,4037,1163.6675130297199,0.023446665659956557,0.02094573760586417
FY21-22,School of Medicine (SOM),Graduate Stud,406,104.42851293572,0.0023580248347640233,0.0018796883182097732
FY21-22,School of Medicine (SOM),Med Intern/Res,246,67.81012146934,0.0014287539639210585,0.0012205660082583204
FY21-22,School of Medicine (SOM),Med Students,5,0.88246853768,2.903971471384265e-05,1.5884223138232324e-05
FY21-22,School of Medicine (SOM),Med Trainees,8,2.66110863928,4.646354354214824e-05,4.789932061773866e-05
FY21-22,School of Medicine (SOM),Non-Employee,2,0.14355292072,1.161588588553706e-05,2.5839183239961675e-06
FY21-22,School of Medicine (SOM),Non-employees,88,29.75497609632,0.0005110989789636306,0.0005355824707691758
